,EstadoCodigo,Codigo,CodigoIBGE,Nome
2577,17,17407000,3140704,MATEUS LEME
2578,17,17407500,3171501,MATHIAS LOBATO
2579,17,17408000,3140803,MATIAS BARBOSA
2580,17,17408500,3140852,MATIAS CARDOSO
2581,17,17409000,3140902,MATIPÓ
2582,17,17410000,3141009,MATO VERDE
2583,17,17411000,3141108,MATOZINHOS
2584,17,17412000,3141207,MATUTINA
2585,17,17413000,3141306,MEDEIROS
2586,17,17414000,3141405,MEDINA
2587,17,17415000,3141504,MENDES PIMENTEL
2588,17,17416000,3141603,MERCÊS
2589,17,17417000,3141702,MESQUITA
2590,17,17418000,3141801,MINAS NOVAS
2591,17,17419000,3141900,MINDURI
2592,17,17420000,3142007,MIRABELA
2593,17,17421000,3142106,MIRADOURO
2594,17,17422000,3142205,MIRAÍ
2595,17,17422500,3142254,MIRAVÂNIA
2596,17,17423000,3142304,MOEDA
2597,17,17424000,3142403,MOEMA
2598,17,17425000,3142502,MONJOLOS
2599,17,17426000,3142601,MONSENHOR PAULO
2600,17,17427000,3142700,MONTALVÂNIA
2601,17,17428000,3142809,MONTE ALEGRE DE MINAS
2602,17,17428500,3142908,MONTE AZUL
2603,17,17429000,3143005,MONTE BELO
2604,17,17430000,3143104,MONTE CARMELO
2605,17,17430500,3143153,MONTE FORMOSO
2606,17,17431000,3143203,MONTE SANTO DE MINAS
2607,17,17432000,3143302,MONTES CLAROS
2608,17,17433000,3143401,MONTE SIÃO
2609,17,17433500,3143450,MONTEZUMA
2610,17,17434000,3143500,MORADA NOVA DE MINAS
2611,17,17435000,3143609,MORRO DA GARÇA
2612,17,17436000,3143708,MORRO DO PILAR
2613,17,17437000,3143807,MUNHOZ
2614,17,17438000,3143906,MURIAÉ
2615,17,17439000,3144003,MUTUM
2616,17,17440000,3144102,MUZAMBINHO
2617,17,17441000,3144201,NACIP RAYDAN
2618,17,17442000,3144300,NANUQUE
2619,17,17442200,3144359,NAQUE
2620,17,17442400,3144375,NATALÂNDIA
2621,17,17443000,3144409,NATERCIA
2622,17,17444000,3144508,NAZARENO
2623,17,17445000,3144607,NEPOMUCENO
2624,17,17445200,3144656,NINHEIRA
2625,17,17445400,3144672,NOVA BELÉM
2626,17,17446000,3144706,NOVA ERA
2627,17,17447000,3144805,NOVA LIMA
2628,17,17448000,3144904,NOVA MÓDICA
2629,17,17449000,3145000,NOVA PONTE
2630,17,17449500,3145059,NOVA PORTEIRINHA
2631,17,17450000,3145109,NOVA RESENDE
2632,17,17451000,3145208,NOVA SERRANA
2633,17,17451500,3136603,NOVA UNIÃO (JOSÉ DE MELO)
2634,17,17452000,3145307,NOVO CRUZEIRO
2635,17,17452200,3145356,NOVO ORIENTE DE MINAS
2636,17,17452400,3145372,NOVORIZONTE
2637,17,17453000,3145406,OLARIA
2638,17,17453500,3145455,OLHOS D'ÁGUA
2639,17,17454000,3145505,OLÍMPIO NORONHA
2640,17,17455000,3145604,OLIVEIRA
